Ashley	F	47007	1985
Nicole	F	22967	1985
Christopher	M	59609	1985
James	M	35861	1985
Ashley	F	49676	1986
Nicole	F	21285	1986
Christopher	M	56691	1986
James	M	34040	1986
Ashley	F	54854	1987
Brittany	F	22231	1987
Christopher	M	54493	1987
Daniel	M	35865	1987
Ashley	F	49963	1988
Stephanie	F	22838	1988
Christopher	M	52997	1988
Justin	M	35042	1988
Ashley	F	47589	1989
Jennifer	F	23997	1989
Christopher	M	53178	1989
Andrew	M	34811	1989
Ashley	F	45560	1990
Stephanie	F	24860	1990
Christopher	M	52336	1990
Andrew	M	33657	1990
Jessica	F	43398	1991
Stephanie	F	22774	1991
Christopher	M	47104	1991
James	M	30507	1991
Jessica	F	38356	1992
Emily	F	21832	1992
Christopher	M	42460	1992
Daniel	M	29148	1992
Ashley	F	34850	1993
Taylor	F	21267	1993
Christopher	M	38227	1993
Daniel	M	28685	1993
Ashley	F	30278	1994
Brittany	F	18901	1994
Christopher	M	34800	1994
Jacob	M	29412	1994
Ashley	F	26602	1995
Hannah	F	17010	1995
Matthew	M	32875	1995
Tyler	M	29154	1995
Jessica	F	24198	1996
Hannah	F	18596	1996
Matthew	M	32073	1996
Tyler	M	26953	1996
Jessica	F	21042	1997
Taylor	F	19502	1997
Jacob	M	34153	1997
Andrew	M	25199	1997
Hannah	F	21373	1998
Taylor	F	18572	1998
Jacob	M	36016	1998
Brandon	M	23829	1998
Hannah	F	21676	1999
Madison	F	18053	1999
Michael	M	33912	1999
Andrew	M	23855	1999
Hannah	F	23082	2000
Samantha	F	17265	2000
Michael	M	32037	2000
Andrew	M	23641	2000
Madison	F	22164	2001
Samantha	F	15864	2001
Michael	M	29683	2001
Andrew	M	22411	2001
Madison	F	21773	2002
Abigail	F	15298	2002
Michael	M	28245	2002
Joseph	M	21895	2002
Emma	F	22706	2003
Alexis	F	14867	2003
Michael	M	27121	2003
Ethan	M	21357	2003
Emma	F	21607	2004
Isabella	F	15017	2004
Michael	M	25458	2004
Daniel	M	20983	2004
Emma	F	20344	2005
Hannah	F	14845	2005
Michael	M	23815	2005
Daniel	M	20211	2005
Emma	F	19119	2006
Olivia	F	15498	2006
Michael	M	22637	2006
Andrew	M	19721	2006
Isabella	F	19139	2007
Olivia	F	16582	2007
Michael	M	21992	2007
Anthony	M	19627	2007
Isabella	F	18616	2008
Sophia	F	16084	2008
Michael	M	20626	2008
Anthony	M	18397	2008
Emma	F	17895	2009
Madison	F	15239	2009
Ethan	M	19847	2009
Daniel	M	17542	2009
Sophia	F	20643	2010
Abigail	F	14247	2010
Ethan	M	18002	2010
Noah	M	16451	2010
Isabella	F	19910	2011
Abigail	F	13248	2011
Mason	M	19510	2011
Ethan	M	16684	2011
Emma	F	20945	2012
Abigail	F	12700	2012
Mason	M	18969	2012
Michael	M	16169	2012
Emma	F	20942	2013
Emily	F	13126	2013
Jacob	M	18158	2013
Michael	M	15497	2013
Olivia	F	19807	2014
Emily	F	12647	2014
Liam	M	18462	2014
Michael	M	15454	2014
Olivia	F	19691	2015
Abigail	F	12401	2015
Liam	M	18374	2015
James	M	14824	2015
Olivia	F	19365	2016
Charlotte	F	13090	2016
Liam	M	18218	2016
Jacob	M	14510	2016
Olivia	F	18703	2017
Charlotte	F	12937	2017
Noah	M	18410	2017
Mason	M	13549	2017
Olivia	F	17921	2018
Mia	F	12642	2018
Noah	M	18267	2018
Elijah	M	12886	2018
