Angela	F	20256	1979
Jason	M	50408	1979
Robert	M	34026	1979
Jessica	F	33921	1980
Amy	F	19835	1980
Jason	M	48171	1980
John	M	35279	1980
Amanda	F	34373	1981
Stephanie	F	20209	1981
Matthew	M	43333	1981
John	M	34887	1981
Amanda	F	34214	1982
Elizabeth	F	20514	1982
Matthew	M	46066	1982
John	M	34705	1982
Amanda	F	33754	1983
Stephanie	F	22330	1983
Matthew	M	50217	1983
Daniel	M	34750	1983
Ashley	F	38772	1984
Melissa	F	21891	1984
Matthew	M	49776	1984
John	M	32617	1984
Jennifer	F	42651	1985
Heather	F	21153	1985
Matthew	M	47079	1985
Robert	M	32090	1985
Amanda	F	40529	1986
Brittany	F	20311	1986
Matthew	M	46925	1986
Andrew	M	33856	1986
Amanda	F	41786	1987
Nicole	F	20286	1987
Matthew	M	46481	1987
James	M	32643	1987
Amanda	F	39457	1988
Samantha	F	20699	1988
Matthew	M	45870	1988
Daniel	M	34700	1988
Brittany	F	37788	1989
Stephanie	F	22768	1989
Matthew	M	45374	1989
Justin	M	32843	1989
Brittany	F	36537	1990
Jennifer	F	22228	1990
Matthew	M	44804	1990
James	M	32349	1990
Brittany	F	29089	1991
Jennifer	F	20673	1991
Matthew	M	41640	1991
David	M	30414	1991
Amanda	F	25033	1992
Stephanie	F	19672	1992
Matthew	M	37734	1992
Tyler	M	28794	1992
Sarah	F	24252	1993
Amanda	F	20811	1993
Matthew	M	35770	1993
Nicholas	M	28107	1993
Emily	F	24149	1994
Amanda	F	18718	1994
Matthew	M	33648	1994
Daniel	M	28060	1994
Emily	F	24380	1995
Brittany	F	16476	1995
Christopher	M	32674	1995
Brandon	M	26904	1995
Ashley	F	23677	1996
Alexis	F	16589	1996
Jacob	M	31925	1996
Brandon	M	25846	1996
Ashley	F	20896	1997
Alexis	F	17170	1997
Matthew	M	31514	1997
Brandon	M	25193	1997
Samantha	F	20192	1998
Jessica	F	18235	1998
Matthew	M	31142	1998
Tyler	M	23711	1998
Alexis	F	19234	1999
Taylor	F	16905	1999
Matthew	M	30415	1999
Joseph	M	23213	1999
Madison	F	19968	2000
Jessica	F	15709	2000
Matthew	M	28573	2000
Joseph	M	22831	2000
Hannah	F	20716	2001
Abigail	F	14807	2001
Matthew	M	26808	2001
Joseph	M	22011	2001
Hannah	F	18822	2002
Sarah	F	14760	2002
Joshua	M	25993	2002
Christopher	M	21684	2002
Madison	F	20199	2003
Ashley	F	14514	2003
Joshua	M	25095	2003
Daniel	M	21039	2003
Madison	F	20622	2004
Ashley	F	14373	2004
Joshua	M	24204	2004
William	M	20225	2004
Madison	F	19568	2005
Samantha	F	13638	2005
Joshua	M	23250	2005
Anthony	M	19379	2005
Madison	F	18626	2006
Hannah	F	14544	2006
Joshua	M	22322	2006
Christopher	M	19680	2006
Emma	F	18373	2007
Abigail	F	15470	2007
Ethan	M	21029	2007
William	M	18882	2007
Emily	F	17434	2008
Abigail	F	15082	2008
Ethan	M	20216	2008
William	M	18391	2008
Olivia	F	17435	2009
Abigail	F	14390	2009
Michael	M	18940	2009
Jayden	M	17288	2009
Emma	F	17345	2010
Madison	F	13183	2010
Michael	M	17350	2010
Daniel	M	15843	2010
Emma	F	18803	2011
Madison	F	12389	2011
William	M	17343	2011
Alexander	M	15702	2011
Isabella	F	19099	2012
Mia	F	12023	2012
Ethan	M	17672	2012
Jayden	M	16127	2012
Olivia	F	18428	2013
Abigail	F	12409	2013
Liam	M	18137	2013
Alexander	M	14905	2013
Sophia	F	18609	2014
Abigail	F	12085	2014
Mason	M	17201	2014
Alexander	M	15414	2014
Sophia	F	17417	2015
Emily	F	11786	2015
Mason	M	16627	2015
Alexander	M	14547	2015
Ava	F	16302	2016
Abigail	F	11760	2016
William	M	15761	2016
Michael	M	14088	2016
Ava	F	15958	2017
Amelia	F	11833	2017
William	M	14967	2017
Elijah	M	13344	2017
Ava	F	14924	2018
Amelia	F	12301	2018
William	M	14516	2018
Lucas	M	12585	2018
